No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
5935;Telur Ayam;30/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;25500
5936;Telur Ayam;30/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5937;Telur Ayam;30/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25750
5938;Telur Ayam;30/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
5939;Telur Ayam;30/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24250
5940;Telur Ayam;30/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5941;Telur Ayam;31/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5942;Telur Ayam;31/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5943;Telur Ayam;31/03/2020;Jawa Barat;Kota Depok;Pasar Agung;26000
5944;Telur Ayam;31/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25000
5945;Telur Ayam;31/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
5946;Telur Ayam;31/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5947;Telur Ayam;31/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
5948;Telur Ayam;31/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5949;Telur Ayam;31/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5950;Telur Ayam;31/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5951;Telur Ayam;31/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
5952;Telur Ayam;31/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25500
5953;Telur Ayam;31/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;25500
5954;Telur Ayam;31/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5955;Telur Ayam;31/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25500
5956;Telur Ayam;31/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25000
5957;Telur Ayam;31/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23750
5958;Telur Ayam;31/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
5959;Telur Ayam;01/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5960;Telur Ayam;01/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5961;Telur Ayam;01/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5962;Telur Ayam;01/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25000
5963;Telur Ayam;01/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
5964;Telur Ayam;01/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5965;Telur Ayam;01/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
5966;Telur Ayam;01/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5967;Telur Ayam;01/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5968;Telur Ayam;01/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5969;Telur Ayam;01/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23750
5970;Telur Ayam;01/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
5971;Telur Ayam;01/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;25500
5972;Telur Ayam;01/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5973;Telur Ayam;01/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25500
5974;Telur Ayam;01/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24500
5975;Telur Ayam;01/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
5976;Telur Ayam;01/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
5977;Telur Ayam;02/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5978;Telur Ayam;02/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5979;Telur Ayam;02/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5980;Telur Ayam;02/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24500
5981;Telur Ayam;02/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;25500
5982;Telur Ayam;02/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
5983;Telur Ayam;02/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
5984;Telur Ayam;02/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24500
5985;Telur Ayam;02/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5986;Telur Ayam;02/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5987;Telur Ayam;02/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23000
5988;Telur Ayam;02/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
5989;Telur Ayam;02/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
5990;Telur Ayam;02/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
5991;Telur Ayam;02/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
5992;Telur Ayam;02/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
5993;Telur Ayam;02/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
5994;Telur Ayam;02/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
5995;Telur Ayam;03/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5996;Telur Ayam;03/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5997;Telur Ayam;03/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5998;Telur Ayam;03/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
5999;Telur Ayam;03/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;25500
6000;Telur Ayam;03/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
6001;Telur Ayam;03/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
6002;Telur Ayam;03/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6003;Telur Ayam;03/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6004;Telur Ayam;03/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
6005;Telur Ayam;03/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23000
6006;Telur Ayam;03/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
6007;Telur Ayam;03/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6008;Telur Ayam;03/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6009;Telur Ayam;03/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
6010;Telur Ayam;03/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
6011;Telur Ayam;03/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6012;Telur Ayam;03/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6013;Telur Ayam;06/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25500
6014;Telur Ayam;06/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25500
6015;Telur Ayam;06/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
6016;Telur Ayam;06/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6017;Telur Ayam;06/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26250
6018;Telur Ayam;06/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25500
6019;Telur Ayam;06/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
6020;Telur Ayam;06/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6021;Telur Ayam;06/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
6022;Telur Ayam;06/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
6023;Telur Ayam;06/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;24000
6024;Telur Ayam;06/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25500
6025;Telur Ayam;06/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6026;Telur Ayam;06/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6027;Telur Ayam;06/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25500
6028;Telur Ayam;06/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
6029;Telur Ayam;06/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6030;Telur Ayam;06/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6031;Telur Ayam;07/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25500
6032;Telur Ayam;07/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25500
6033;Telur Ayam;07/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
6034;Telur Ayam;07/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6035;Telur Ayam;07/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26250
6036;Telur Ayam;07/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
6037;Telur Ayam;07/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
6038;Telur Ayam;07/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6039;Telur Ayam;07/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25500
6040;Telur Ayam;07/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
6041;Telur Ayam;07/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;24000
6042;Telur Ayam;07/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25500
6043;Telur Ayam;07/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6044;Telur Ayam;07/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6045;Telur Ayam;07/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
6046;Telur Ayam;07/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
6047;Telur Ayam;07/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6048;Telur Ayam;07/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6049;Telur Ayam;08/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25500
6050;Telur Ayam;08/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25500
6051;Telur Ayam;08/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
6052;Telur Ayam;08/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6053;Telur Ayam;08/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26250
6054;Telur Ayam;08/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
6055;Telur Ayam;08/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23000
6056;Telur Ayam;08/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6057;Telur Ayam;08/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6058;Telur Ayam;08/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6059;Telur Ayam;08/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23500
6060;Telur Ayam;08/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25500
6061;Telur Ayam;08/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6062;Telur Ayam;08/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6063;Telur Ayam;08/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
6064;Telur Ayam;08/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25000
6065;Telur Ayam;08/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6066;Telur Ayam;08/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6067;Telur Ayam;09/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25500
6068;Telur Ayam;09/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25500
6069;Telur Ayam;09/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25000
6070;Telur Ayam;09/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6071;Telur Ayam;09/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26250
6072;Telur Ayam;09/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
6073;Telur Ayam;09/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22500
6074;Telur Ayam;09/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6075;Telur Ayam;09/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6076;Telur Ayam;09/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6077;Telur Ayam;09/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23500
6078;Telur Ayam;09/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
6079;Telur Ayam;09/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6080;Telur Ayam;09/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6081;Telur Ayam;09/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
6082;Telur Ayam;09/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24500
6083;Telur Ayam;09/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6084;Telur Ayam;09/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6085;Telur Ayam;10/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;-
6086;Telur Ayam;10/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;-
6087;Telur Ayam;10/04/2020;Jawa Barat;Kota Depok;Pasar Agung;-
6088;Telur Ayam;10/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;-
6089;Telur Ayam;10/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;-
6090;Telur Ayam;10/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;-
6091;Telur Ayam;10/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;-
6092;Telur Ayam;10/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;-
6093;Telur Ayam;10/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;-
6094;Telur Ayam;10/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;-
6095;Telur Ayam;10/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;-
6096;Telur Ayam;10/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;-
6097;Telur Ayam;10/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;-
6098;Telur Ayam;10/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;-
6099;Telur Ayam;10/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;-
6100;Telur Ayam;10/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;-
6101;Telur Ayam;10/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;-
6102;Telur Ayam;10/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;-
6103;Telur Ayam;13/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
6104;Telur Ayam;13/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
6105;Telur Ayam;13/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25000
6106;Telur Ayam;13/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6107;Telur Ayam;13/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26250
6108;Telur Ayam;13/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25500
6109;Telur Ayam;13/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
6110;Telur Ayam;13/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6111;Telur Ayam;13/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6112;Telur Ayam;13/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6113;Telur Ayam;13/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23500
6114;Telur Ayam;13/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;23500
6115;Telur Ayam;13/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6116;Telur Ayam;13/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6117;Telur Ayam;13/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
6118;Telur Ayam;13/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
6119;Telur Ayam;13/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6120;Telur Ayam;13/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6121;Telur Ayam;14/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
6122;Telur Ayam;14/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
6123;Telur Ayam;14/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25000
6124;Telur Ayam;14/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6125;Telur Ayam;14/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26250
6126;Telur Ayam;14/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
6127;Telur Ayam;14/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
6128;Telur Ayam;14/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6129;Telur Ayam;14/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6130;Telur Ayam;14/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6131;Telur Ayam;14/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23500
6132;Telur Ayam;14/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;23500
6133;Telur Ayam;14/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6134;Telur Ayam;14/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6135;Telur Ayam;14/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
6136;Telur Ayam;14/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
6137;Telur Ayam;14/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6138;Telur Ayam;14/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6139;Telur Ayam;15/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
6140;Telur Ayam;15/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
6141;Telur Ayam;15/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25000
6142;Telur Ayam;15/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6143;Telur Ayam;15/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
6144;Telur Ayam;15/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
6145;Telur Ayam;15/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
6146;Telur Ayam;15/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6147;Telur Ayam;15/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6148;Telur Ayam;15/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6149;Telur Ayam;15/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23500
6150;Telur Ayam;15/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;23500
6151;Telur Ayam;15/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6152;Telur Ayam;15/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6153;Telur Ayam;15/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;24500
6154;Telur Ayam;15/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
6155;Telur Ayam;15/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6156;Telur Ayam;15/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6157;Telur Ayam;16/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
6158;Telur Ayam;16/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
6159;Telur Ayam;16/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25000
6160;Telur Ayam;16/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6161;Telur Ayam;16/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
6162;Telur Ayam;16/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
6163;Telur Ayam;16/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
6164;Telur Ayam;16/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6165;Telur Ayam;16/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6166;Telur Ayam;16/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6167;Telur Ayam;16/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;22500
6168;Telur Ayam;16/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;23500
6169;Telur Ayam;16/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6170;Telur Ayam;16/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6171;Telur Ayam;16/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
6172;Telur Ayam;16/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
6173;Telur Ayam;16/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6174;Telur Ayam;16/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6175;Telur Ayam;17/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
6176;Telur Ayam;17/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
6177;Telur Ayam;17/04/2020;Jawa Barat;Kota Depok;Pasar Agung;24500
6178;Telur Ayam;17/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
6179;Telur Ayam;17/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;25500
6180;Telur Ayam;17/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
6181;Telur Ayam;17/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23000
6182;Telur Ayam;17/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6183;Telur Ayam;17/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
6184;Telur Ayam;17/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6185;Telur Ayam;17/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;22500
6186;Telur Ayam;17/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
6187;Telur Ayam;17/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6188;Telur Ayam;17/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
6189;Telur Ayam;17/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
6190;Telur Ayam;17/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
6191;Telur Ayam;17/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6192;Telur Ayam;17/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
6193;Telur Ayam;20/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
6194;Telur Ayam;20/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
6195;Telur Ayam;20/04/2020;Jawa Barat;Kota Depok;Pasar Agung;24500
6196;Telur Ayam;20/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;23500
6197;Telur Ayam;20/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;25000
6198;Telur Ayam;20/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
6199;Telur Ayam;20/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23000
6200;Telur Ayam;20/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6201;Telur Ayam;20/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;24500
6202;Telur Ayam;20/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6203;Telur Ayam;20/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;22500
6204;Telur Ayam;20/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
6205;Telur Ayam;20/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
6206;Telur Ayam;20/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;24500
6207;Telur Ayam;20/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
6208;Telur Ayam;20/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
6209;Telur Ayam;20/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
6210;Telur Ayam;20/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;23500
6211;Telur Ayam;21/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;24500
6212;Telur Ayam;21/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25500
6213;Telur Ayam;21/04/2020;Jawa Barat;Kota Depok;Pasar Agung;24000
6214;Telur Ayam;21/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;23000
6215;Telur Ayam;21/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;25000
6216;Telur Ayam;21/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;24500
6217;Telur Ayam;21/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23000
6218;Telur Ayam;21/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
6219;Telur Ayam;21/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;24500
6220;Telur Ayam;21/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
6221;Telur Ayam;21/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;22500
