No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
3540;Bawang Merah;02/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;17000
3541;Bawang Merah;02/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;18000
3542;Bawang Merah;02/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;18000
3543;Bawang Merah;02/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;16000
3544;Bawang Merah;02/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;16000
3545;Bawang Merah;02/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;17000
3546;Bawang Merah;02/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;15500
3547;Bawang Merah;03/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;20000
3548;Bawang Merah;03/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;20000
3549;Bawang Merah;03/10/2019;Jawa Barat;Kota Depok;Pasar Agung;24500
3550;Bawang Merah;03/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;17500
3551;Bawang Merah;03/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;23500
3552;Bawang Merah;03/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3553;Bawang Merah;03/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;17500
3554;Bawang Merah;03/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;19000
3555;Bawang Merah;03/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;19000
3556;Bawang Merah;03/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23000
3557;Bawang Merah;03/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;18000
3558;Bawang Merah;03/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;17000
3559;Bawang Merah;03/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;18000
3560;Bawang Merah;03/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;18000
3561;Bawang Merah;03/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;16000
3562;Bawang Merah;03/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;16000
3563;Bawang Merah;03/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;17000
3564;Bawang Merah;03/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;15500
3565;Bawang Merah;04/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;20000
3566;Bawang Merah;04/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;20000
3567;Bawang Merah;04/10/2019;Jawa Barat;Kota Depok;Pasar Agung;24500
3568;Bawang Merah;04/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;17500
3569;Bawang Merah;04/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;23500
3570;Bawang Merah;04/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3571;Bawang Merah;04/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;17500
3572;Bawang Merah;04/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;19000
3573;Bawang Merah;04/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;19000
3574;Bawang Merah;04/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;21500
3575;Bawang Merah;04/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;18000
3576;Bawang Merah;04/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;17000
3577;Bawang Merah;04/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;18000
3578;Bawang Merah;04/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;18000
3579;Bawang Merah;04/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;15500
3580;Bawang Merah;04/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;16000
3581;Bawang Merah;04/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;17000
3582;Bawang Merah;04/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;15500
3583;Bawang Merah;07/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;20000
3584;Bawang Merah;07/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;24000
3585;Bawang Merah;07/10/2019;Jawa Barat;Kota Depok;Pasar Agung;24500
3586;Bawang Merah;07/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;19000
3587;Bawang Merah;07/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;23500
3588;Bawang Merah;07/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3589;Bawang Merah;07/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;18000
3590;Bawang Merah;07/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;19000
3591;Bawang Merah;07/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;20000
3592;Bawang Merah;07/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23000
3593;Bawang Merah;07/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;20000
3594;Bawang Merah;07/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;20000
3595;Bawang Merah;07/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;18000
3596;Bawang Merah;07/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;18000
3597;Bawang Merah;07/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;17000
3598;Bawang Merah;07/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;16000
3599;Bawang Merah;07/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;16500
3600;Bawang Merah;07/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;15500
3601;Bawang Merah;08/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;23500
3602;Bawang Merah;08/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;24000
3603;Bawang Merah;08/10/2019;Jawa Barat;Kota Depok;Pasar Agung;25000
3604;Bawang Merah;08/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;19000
3605;Bawang Merah;08/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;23500
3606;Bawang Merah;08/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3607;Bawang Merah;08/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;18000
3608;Bawang Merah;08/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;19000
3609;Bawang Merah;08/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;20000
3610;Bawang Merah;08/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23000
3611;Bawang Merah;08/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;20000
3612;Bawang Merah;08/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;20000
3613;Bawang Merah;08/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;18000
3614;Bawang Merah;08/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;20000
3615;Bawang Merah;08/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;17000
3616;Bawang Merah;08/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;17000
3617;Bawang Merah;08/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;16500
3618;Bawang Merah;08/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;15500
3619;Bawang Merah;09/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
3620;Bawang Merah;09/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;24000
3621;Bawang Merah;09/10/2019;Jawa Barat;Kota Depok;Pasar Agung;25000
3622;Bawang Merah;09/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3623;Bawang Merah;09/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3624;Bawang Merah;09/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3625;Bawang Merah;09/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;18000
3626;Bawang Merah;09/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;19000
3627;Bawang Merah;09/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;22500
3628;Bawang Merah;09/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23000
3629;Bawang Merah;09/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
3630;Bawang Merah;09/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
3631;Bawang Merah;09/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;23500
3632;Bawang Merah;09/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3633;Bawang Merah;09/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;23000
3634;Bawang Merah;09/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;23000
3635;Bawang Merah;09/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;16500
3636;Bawang Merah;09/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;15500
3637;Bawang Merah;10/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
3638;Bawang Merah;10/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;24000
3639;Bawang Merah;10/10/2019;Jawa Barat;Kota Depok;Pasar Agung;30000
3640;Bawang Merah;10/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3641;Bawang Merah;10/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3642;Bawang Merah;10/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3643;Bawang Merah;10/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;21500
3644;Bawang Merah;10/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;19000
3645;Bawang Merah;10/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;23500
3646;Bawang Merah;10/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23000
3647;Bawang Merah;10/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;25500
3648;Bawang Merah;10/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
3649;Bawang Merah;10/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;23500
3650;Bawang Merah;10/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3651;Bawang Merah;10/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
3652;Bawang Merah;10/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
3653;Bawang Merah;10/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;16500
3654;Bawang Merah;10/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;17500
3655;Bawang Merah;11/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
3656;Bawang Merah;11/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;24500
3657;Bawang Merah;11/10/2019;Jawa Barat;Kota Depok;Pasar Agung;30000
3658;Bawang Merah;11/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3659;Bawang Merah;11/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
3660;Bawang Merah;11/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3661;Bawang Merah;11/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;21500
3662;Bawang Merah;11/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;21000
3663;Bawang Merah;11/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;23500
3664;Bawang Merah;11/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23000
3665;Bawang Merah;11/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
3666;Bawang Merah;11/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
3667;Bawang Merah;11/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3668;Bawang Merah;11/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
3669;Bawang Merah;11/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
3670;Bawang Merah;11/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
3671;Bawang Merah;11/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;16500
3672;Bawang Merah;11/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;17500
3673;Bawang Merah;14/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;26500
3674;Bawang Merah;14/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3675;Bawang Merah;14/10/2019;Jawa Barat;Kota Depok;Pasar Agung;30000
3676;Bawang Merah;14/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3677;Bawang Merah;14/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;28000
3678;Bawang Merah;14/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3679;Bawang Merah;14/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22500
3680;Bawang Merah;14/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3681;Bawang Merah;14/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;24500
3682;Bawang Merah;14/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
3683;Bawang Merah;14/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
3684;Bawang Merah;14/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
3685;Bawang Merah;14/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3686;Bawang Merah;14/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3687;Bawang Merah;14/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
3688;Bawang Merah;14/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
3689;Bawang Merah;14/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;21000
3690;Bawang Merah;14/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;22500
3691;Bawang Merah;15/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;26500
3692;Bawang Merah;15/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3693;Bawang Merah;15/10/2019;Jawa Barat;Kota Depok;Pasar Agung;30000
3694;Bawang Merah;15/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3695;Bawang Merah;15/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;28000
3696;Bawang Merah;15/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3697;Bawang Merah;15/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22500
3698;Bawang Merah;15/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3699;Bawang Merah;15/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;25000
3700;Bawang Merah;15/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
3701;Bawang Merah;15/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
3702;Bawang Merah;15/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
3703;Bawang Merah;15/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3704;Bawang Merah;15/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3705;Bawang Merah;15/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
3706;Bawang Merah;15/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
3707;Bawang Merah;15/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;21000
3708;Bawang Merah;15/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;22500
3709;Bawang Merah;16/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
3710;Bawang Merah;16/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3711;Bawang Merah;16/10/2019;Jawa Barat;Kota Depok;Pasar Agung;30000
3712;Bawang Merah;16/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3713;Bawang Merah;16/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;28000
3714;Bawang Merah;16/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3715;Bawang Merah;16/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
3716;Bawang Merah;16/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3717;Bawang Merah;16/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;25000
3718;Bawang Merah;16/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
3719;Bawang Merah;16/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
3720;Bawang Merah;16/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
3721;Bawang Merah;16/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3722;Bawang Merah;16/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3723;Bawang Merah;16/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
3724;Bawang Merah;16/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
3725;Bawang Merah;16/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;22000
3726;Bawang Merah;16/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;22500
3727;Bawang Merah;17/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
3728;Bawang Merah;17/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3729;Bawang Merah;17/10/2019;Jawa Barat;Kota Depok;Pasar Agung;30000
3730;Bawang Merah;17/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3731;Bawang Merah;17/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3732;Bawang Merah;17/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3733;Bawang Merah;17/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
3734;Bawang Merah;17/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3735;Bawang Merah;17/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;25000
3736;Bawang Merah;17/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
3737;Bawang Merah;17/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
3738;Bawang Merah;17/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
3739;Bawang Merah;17/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3740;Bawang Merah;17/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3741;Bawang Merah;17/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
3742;Bawang Merah;17/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
3743;Bawang Merah;17/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;22000
3744;Bawang Merah;17/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24500
3745;Bawang Merah;18/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;28000
3746;Bawang Merah;18/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3747;Bawang Merah;18/10/2019;Jawa Barat;Kota Depok;Pasar Agung;30000
3748;Bawang Merah;18/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3749;Bawang Merah;18/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3750;Bawang Merah;18/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3751;Bawang Merah;18/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
3752;Bawang Merah;18/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3753;Bawang Merah;18/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;25000
3754;Bawang Merah;18/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
3755;Bawang Merah;18/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
3756;Bawang Merah;18/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
3757;Bawang Merah;18/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3758;Bawang Merah;18/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3759;Bawang Merah;18/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
3760;Bawang Merah;18/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
3761;Bawang Merah;18/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23000
3762;Bawang Merah;18/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24500
3763;Bawang Merah;21/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;29000
3764;Bawang Merah;21/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3765;Bawang Merah;21/10/2019;Jawa Barat;Kota Depok;Pasar Agung;29000
3766;Bawang Merah;21/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3767;Bawang Merah;21/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3768;Bawang Merah;21/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3769;Bawang Merah;21/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23000
3770;Bawang Merah;21/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3771;Bawang Merah;21/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;24500
3772;Bawang Merah;21/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26000
3773;Bawang Merah;21/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
3774;Bawang Merah;21/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
3775;Bawang Merah;21/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3776;Bawang Merah;21/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3777;Bawang Merah;21/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;23000
3778;Bawang Merah;21/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;23000
3779;Bawang Merah;21/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23000
3780;Bawang Merah;21/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24500
3781;Bawang Merah;22/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;29000
3782;Bawang Merah;22/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3783;Bawang Merah;22/10/2019;Jawa Barat;Kota Depok;Pasar Agung;29000
3784;Bawang Merah;22/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3785;Bawang Merah;22/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3786;Bawang Merah;22/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3787;Bawang Merah;22/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23000
3788;Bawang Merah;22/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3789;Bawang Merah;22/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;24500
3790;Bawang Merah;22/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26000
3791;Bawang Merah;22/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
3792;Bawang Merah;22/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
3793;Bawang Merah;22/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3794;Bawang Merah;22/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3795;Bawang Merah;22/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;23000
3796;Bawang Merah;22/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;23000
3797;Bawang Merah;22/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23000
3798;Bawang Merah;22/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24500
3799;Bawang Merah;23/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;29000
3800;Bawang Merah;23/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3801;Bawang Merah;23/10/2019;Jawa Barat;Kota Depok;Pasar Agung;29000
3802;Bawang Merah;23/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3803;Bawang Merah;23/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3804;Bawang Merah;23/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3805;Bawang Merah;23/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23000
3806;Bawang Merah;23/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3807;Bawang Merah;23/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;24500
3808;Bawang Merah;23/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26000
3809;Bawang Merah;23/10/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
3810;Bawang Merah;23/10/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;24000
3811;Bawang Merah;23/10/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
3812;Bawang Merah;23/10/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;24000
3813;Bawang Merah;23/10/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;23000
3814;Bawang Merah;23/10/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;23000
3815;Bawang Merah;23/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23000
3816;Bawang Merah;23/10/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24500
3817;Bawang Merah;24/10/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;29000
3818;Bawang Merah;24/10/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
3819;Bawang Merah;24/10/2019;Jawa Barat;Kota Depok;Pasar Agung;29000
3820;Bawang Merah;24/10/2019;Jawa Barat;Kota Depok;Pasar Cisalak;23000
3821;Bawang Merah;24/10/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;29000
3822;Bawang Merah;24/10/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
3823;Bawang Merah;24/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22500
3824;Bawang Merah;24/10/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
3825;Bawang Merah;24/10/2019;Jawa Barat;Kota Bogor;Pasar Anyar;24500
3826;Bawang Merah;24/10/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26000
