No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
10463;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;120000
10464;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;110000
10465;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;110000
10466;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;117500
10467;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Bogor;Pasar Anyar;120000
10468;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;125000
10469;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;131000
10470;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;130000
10471;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;120000
10472;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;110000
10473;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;130000
10474;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;130000
10475;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;110000
10476;Cabai Rawit Merah;24/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;120000
10477;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;125000
10478;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;125000
10479;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Depok;Pasar Agung;140000
10480;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Depok;Pasar Cisalak;125000
10481;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;120000
10482;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;110000
10483;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;110000
10484;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;117500
10485;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Bogor;Pasar Anyar;120000
10486;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;125000
10487;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;131000
10488;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;130000
10489;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;120000
10490;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;110000
10491;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;130000
10492;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;130000
10493;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;110000
10494;Cabai Rawit Merah;25/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;120000
10495;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;125000
10496;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;125000
10497;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Depok;Pasar Agung;140000
10498;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Depok;Pasar Cisalak;125000
10499;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;120000
10500;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;110000
10501;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;100000
10502;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;120000
10503;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Bogor;Pasar Anyar;110000
10504;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;120000
10505;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;130000
10506;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;130000
10507;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;120000
10508;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;110000
10509;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;130000
10510;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;130000
10511;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;112500
10512;Cabai Rawit Merah;26/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;120000
10513;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;100000
10514;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;100000
10515;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Depok;Pasar Agung;140000
10516;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Depok;Pasar Cisalak;105000
10517;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;120000
10518;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;110000
10519;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;97500
10520;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;115000
10521;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Bogor;Pasar Anyar;100000
10522;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;85000
10523;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;120000
10524;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;120000
10525;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;110000
10526;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;105000
10527;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;120000
10528;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;120000
10529;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;110000
10530;Cabai Rawit Merah;29/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;110000
10531;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;100000
10532;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;100000
10533;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Depok;Pasar Agung;135000
10534;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Depok;Pasar Cisalak;100000
10535;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;120000
10536;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;110000
10537;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;97500
10538;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;115000
10539;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Bogor;Pasar Anyar;95000
10540;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;85000
10541;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;120000
10542;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;120000
10543;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;110000
10544;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;105000
10545;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;120000
10546;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;120000
10547;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;107500
10548;Cabai Rawit Merah;30/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;110000
10549;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;95000
10550;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;95000
10551;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Depok;Pasar Agung;135000
10552;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Depok;Pasar Cisalak;100000
10553;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;120000
10554;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;110000
10555;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;82500
10556;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;115000
10557;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Bogor;Pasar Anyar;95000
10558;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;85000
10559;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;120000
10560;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;120000
10561;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
10562;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;95000
10563;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;120000
10564;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;120000
10565;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;102500
10566;Cabai Rawit Merah;31/03/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;105000
10567;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;95000
10568;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;95000
10569;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Depok;Pasar Agung;135000
10570;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;100000
10571;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;120000
10572;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;110000
10573;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;70000
10574;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;115000
10575;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;77500
10576;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;75000
10577;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;100000
10578;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;100000
10579;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
10580;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;90000
10581;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;100000
10582;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;100000
10583;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;102500
10584;Cabai Rawit Merah;01/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;105000
10585;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;-
10586;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;-
10587;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Depok;Pasar Agung;-
10588;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;-
10589;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;-
10590;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;-
10591;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;-
10592;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;-
10593;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;-
10594;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;-
10595;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;-
10596;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;-
10597;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;-
10598;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;-
10599;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;-
10600;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;-
10601;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;-
10602;Cabai Rawit Merah;02/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;-
10603;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
10604;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
10605;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Depok;Pasar Agung;100000
10606;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;85000
10607;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
10608;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;100000
10609;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;72500
10610;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;85000
10611;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;80000
10612;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;82500
10613;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
10614;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
10615;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
10616;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;77500
10617;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
10618;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
10619;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;90000
10620;Cabai Rawit Merah;05/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
10621;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;85000
10622;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
10623;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Depok;Pasar Agung;100000
10624;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;85000
10625;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
10626;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
10627;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
10628;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;85000
10629;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;80000
10630;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;82500
10631;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;100000
10632;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;100000
10633;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
10634;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;77500
10635;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;100000
10636;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;100000
10637;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;90000
10638;Cabai Rawit Merah;06/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
10639;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;85000
10640;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
10641;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Depok;Pasar Agung;100000
10642;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;85000
10643;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
10644;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
10645;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
10646;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;80000
10647;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;80000
10648;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;82500
10649;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;100000
10650;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;100000
10651;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
10652;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;77500
10653;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;100000
10654;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;100000
10655;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;85000
10656;Cabai Rawit Merah;07/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
10657;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;85000
10658;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
10659;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Depok;Pasar Agung;90000
10660;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;85000
10661;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
10662;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
10663;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
10664;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;70000
10665;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;80000
10666;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;80000
10667;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;100000
10668;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;100000
10669;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;85000
10670;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
10671;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;100000
10672;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;100000
10673;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
10674;Cabai Rawit Merah;08/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
10675;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
10676;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;85000
10677;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Depok;Pasar Agung;95000
10678;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;85000
10679;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
10680;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
10681;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
10682;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
10683;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;75000
10684;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;80000
10685;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;100000
10686;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;100000
10687;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;85000
10688;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
10689;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;100000
10690;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;100000
10691;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
10692;Cabai Rawit Merah;09/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
10693;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
10694;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
10695;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Depok;Pasar Agung;90000
10696;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;77500
10697;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
10698;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
10699;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;74000
10700;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;72500
10701;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;72500
10702;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;80000
10703;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;100000
10704;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;100000
10705;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;85000
10706;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
10707;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;100000
10708;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;100000
10709;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
10710;Cabai Rawit Merah;12/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
10711;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
10712;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
10713;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Depok;Pasar Agung;80000
10714;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Depok;Pasar Cisalak;77500
10715;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
10716;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
10717;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;69000
10718;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;72500
10719;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Bogor;Pasar Anyar;72500
10720;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;80000
10721;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
10722;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
10723;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
10724;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
10725;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
10726;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
10727;Cabai Rawit Merah;13/04/2021;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
